cid,cname,section,activity,chours,gender,status,days,time,location,fexamday,fexamtime,fexamdate,instructor
106 ريض,حساب التكامل,49974,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 B 023'],4,01:00 م - 04:00 م,1443-11-09,عبدالرحمن مساعد سعيد الزهرانى
106 ريض,حساب التكامل,49975,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0140 04 1 B 026'],---,---,---,حازم حسين حفناوي حسين
106 ريض,حساب التكامل,49976,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 B 040'],4,01:00 م - 04:00 م,1443-11-09,مراد بن محمد بن سليمان
106 ريض,حساب التكامل,49977,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0140 04 1 A 097'],---,---,---,مالك عبدالرحمن زين العابدين
106 ريض,حساب التكامل,49978,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 B 027'],4,01:00 م - 04:00 م,1443-11-09,حسين محمد احمد صدراوى
106 ريض,حساب التكامل,49979,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 B 028'],---,---,---,عبدالله ناصر عبدالله بن عنيق
106 ريض,حساب التكامل,66140,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 G A 146'],4,01:00 م - 04:00 م,1443-11-09,محمد ناصر حسن ال شفلوت الغامدى
106 ريض,حساب التكامل,66141,تمارين,,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],['  0140 04 1 B 045/1'],---,---,---,مالك عبدالرحمن زين العابدين
111 عال,برمجة حاسبات (1),20478,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 014'],5,01:00 م - 04:00 م,1443-11-10,سعد مسعود مسعود ايجاد
111 عال,برمجة حاسبات (1),50798,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0160 31 G A 033'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),20480,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 01:50 م'],['  0160 31 1 A 010'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),20479,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0160 31 G A 040'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),20487,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 023'],5,01:00 م - 04:00 م,1443-11-10,مراد مدني بوشناق
111 عال,برمجة حاسبات (1),20489,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 03:50 م'],['  0160 31 1 A 014'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),50799,عملي,,الرياض- طلاب,مفتوحة,['2'],['  08:00 ص - 09:50 ص'],['  0160 31 G A 078'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),20488,عملي,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],['  0160 31 G A 033'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),20506,محاضرة,4,الرياض- طلاب,مفتوحة,"['2', '4']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0160 31 1 A 024', '  0160 31 1 A 024']",5,01:00 م - 04:00 م,1443-11-10,عبدالمجيد ابراهيم سليمان الامير
111 عال,برمجة حاسبات (1),20508,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 049'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),20507,عملي,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0160 31 G A 079'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),50845,عملي,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 04:50 م'],['  0160 31 G A 078'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),30297,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 014'],5,01:00 م - 04:00 م,1443-11-10,محمد حسن عيسى فرعون
111 عال,برمجة حاسبات (1),30298,عملي,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0160 31 G A 078'],---,---,---,مروان محمد خلف الميمونى
111 عال,برمجة حاسبات (1),50846,عملي,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0160 31 G A 078'],---,---,---,محمد حسن عيسى فرعون
111 عال,برمجة حاسبات (1),30299,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 009'],---,---,---,مروان محمد خلف الميمونى
111 عال,برمجة حاسبات (1),32552,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],[' '],5,01:00 م - 04:00 م,1443-11-10,لم يحدد من الكلية
111 عال,برمجة حاسبات (1),32554,تمارين,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 10:50 ص'],[' '],---,---,---,لم يحدد من الكلية
111 عال,برمجة حاسبات (1),50847,عملي,,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
111 عال,برمجة حاسبات (1),32553,عملي,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
111 عال,برمجة حاسبات (1),32555,محاضرة,4,الرياض- طلاب,مفتوحة,"['2', '4']","['  08:00 ص - 09:50 ص', '  09:00 ص - 09:50 ص']","['  0160 31 1 A 022', '  0160 31 1 A 022']",5,01:00 م - 04:00 م,1443-11-10,عبدالمجيد ابراهيم سليمان الامير
111 عال,برمجة حاسبات (1),32557,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 010'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),50848,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],['  0160 31 G A 040'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),32556,عملي,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0160 31 G A 024'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),35922,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 018'],5,01:00 م - 04:00 م,1443-11-10,مراد مدني بوشناق
111 عال,برمجة حاسبات (1),35923,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],['  0160 31 G A 078'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),50796,عملي,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],['  0160 31 G A 040'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),35924,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 01:50 م'],['  0160 31 1 A 047'],---,---,---,مروان محمد خلف الميمونى
111 عال,برمجة حاسبات (1),35925,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 020'],5,01:00 م - 04:00 م,1443-11-10,مراد مدني بوشناق
111 عال,برمجة حاسبات (1),35927,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 03:50 م'],['  0160 31 1 A 047'],---,---,---,مروان محمد خلف الميمونى
111 عال,برمجة حاسبات (1),35926,عملي,,الرياض- طلاب,مفتوحة,['4'],['  03:00 م - 04:50 م'],['  0160 31 G A 078'],---,---,---,بندر ابراهيم محمد الفياض
111 عال,برمجة حاسبات (1),50797,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0160 31 G A 078'],---,---,---,سلطان سعد صالح ال صالح
111 عال,برمجة حاسبات (1),73960,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],[' '],5,01:00 م - 04:00 م,1443-11-10,لم يحدد من الكلية
111 عال,برمجة حاسبات (1),73965,تمارين,,الرياض- طلاب,مغلقة,['2'],['  09:00 ص - 09:50 ص'],[' '],---,---,---,لم يحدد من الكلية
111 عال,برمجة حاسبات (1),79716,عملي,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
111 عال,برمجة حاسبات (1),79715,عملي,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,لم يحدد من الكلية
478 عال,معالجة وتحليل الصور الرقمية,77819,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  01:00 م - 01:50 م'],['  0160 31 1 A 032'],2,01:00 م - 04:00 م,1443-11-07,رشيد سعيد صمودة
478 عال,معالجة وتحليل الصور الرقمية,77821,تمارين,,الرياض- طلاب,مغلقة,['5'],['  02:00 م - 02:50 م'],['  0160 31 1 A 032'],---,---,---,رشيد سعيد صمودة
482 نال,الأعمال الالكترونية,20296,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 003'],4,01:00 م - 04:00 م,1443-11-02,محمد باسل عبدالقادر المكينزي
482 نال,الأعمال الالكترونية,20297,تمارين,,الرياض- طلاب,مغلقة,['2'],['  06:00 م - 06:50 م'],['  0160 31 1 A 003'],---,---,---,ياسر على رياض على
482 نال,الأعمال الالكترونية,20305,محاضرة,3,الرياض- طلاب,مفتوحة,"['1 3', '5']","['  08:00 ص - 08:50 ص', '  08:00 ص - 08:50 ص']","['  0160 31 1 A 048', ' ']",4,01:00 م - 04:00 م,1443-11-02,محمد باسل عبدالقادر المكينزي
482 نال,الأعمال الالكترونية,20306,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  07:00 م - 07:50 م'],['  0160 31 1 A 009'],---,---,---,ياسر على رياض على
492 نال,مقدمة في نظم المعلومات الجغرافية,64515,محاضرة,3,الرياض- طلاب,مغلقة,['3'],['  02:00 م - 03:50 م'],['  0160 31 1 A 003'],1,08:00 ص - 11:00 ص,1443-11-13,عمر عبدالعزيز محمد الرويس
492 نال,مقدمة في نظم المعلومات الجغرافية,64516,عملي,,الرياض- طلاب,مغلقة,['3'],['  04:00 م - 05:50 م'],[' '],---,---,---,عمر عبدالعزيز محمد الرويس
493 نال,امن المعلومات,30586,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  10:00 ص - 11:50 ص', '  11:00 ص - 11:50 ص']","['  0160 31 1 A 003', '  0160 31 1 A 003']",4,08:00 ص - 11:00 ص,1443-11-16,مراد بن شيخ
493 نال,امن المعلومات,30587,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 010'],---,---,---,عبدالله بن عادل بن عبدالله الغفيلي
493 نال,امن المعلومات,32846,محاضرة,3,الرياض- طلاب,مغلقة,"['2', '4']","['  01:00 م - 02:50 م', '  02:00 م - 02:50 م']","['  0160 31 1 A 011', '  0160 31 1 A 011']",4,08:00 ص - 11:00 ص,1443-11-16,محمد مهدي حسن
493 نال,امن المعلومات,32847,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 01:50 م'],['  0160 31 1 A 011'],---,---,---,عبدالله بن عادل بن عبدالله الغفيلي
201 حسب,مباديء المحاسبة والتقرير المالي,19732,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0101 67 G B 006'],5,10:30 ص - 12:30 م,1443-11-03,أحمد يوسف محمود عبدالرحمن
201 حسب,مباديء المحاسبة والتقرير المالي,19733,تمارين,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0101 67 G B 014'],---,---,---,زياد عبدالله ناصر الحبجر
201 حسب,مباديء المحاسبة والتقرير المالي,20711,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  01:00 م - 02:20 م'],['  0101 67 G B 050'],5,10:30 ص - 12:30 م,1443-11-03,زياد عبدالله ناصر الحبجر
201 حسب,مباديء المحاسبة والتقرير المالي,20712,تمارين,,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],['  0101 67 G B 049'],---,---,---,محمد عبدالله زيد المسرع السبيعي
201 حسب,مباديء المحاسبة والتقرير المالي,20718,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0101 67 G B 008'],5,10:30 ص - 12:30 م,1443-11-03,مهند محمد حمد الماجد
201 حسب,مباديء المحاسبة والتقرير المالي,20719,تمارين,,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],['  0101 67 G B 051'],---,---,---,زياد عبدالله ناصر الحبجر
201 حسب,مباديء المحاسبة والتقرير المالي,21417,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0101 67 G B 017'],5,10:30 ص - 12:30 م,1443-11-03,محمد عبدالمنعم عبدالعزيز يوسف
201 حسب,مباديء المحاسبة والتقرير المالي,21418,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0101 67 G B 051'],---,---,---,زياد عبدالله ناصر الحبجر
201 حسب,مباديء المحاسبة والتقرير المالي,30349,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  10:00 ص - 11:20 ص'],['  0101 67 G B 006'],5,10:30 ص - 12:30 م,1443-11-03,محمد عبدالرحمن محمد الفنتوخ
201 حسب,مباديء المحاسبة والتقرير المالي,30350,تمارين,,الرياض- طلاب,مغلقة,['2'],['  08:00 ص - 09:50 ص'],['  0101 67 G B 015'],---,---,---,عبدالعزيز ابراهيم عبدالله السويدان
201 حسب,مباديء المحاسبة والتقرير المالي,30813,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  08:30 ص - 09:50 ص'],['  0101 67 G B 024'],5,10:30 ص - 12:30 م,1443-11-03,ياسر عبدالعزيز محمد بن نفجان
201 حسب,مباديء المحاسبة والتقرير المالي,30814,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0101 67 G B 048'],---,---,---,محمد عبدالله زيد المسرع السبيعي
201 حسب,مباديء المحاسبة والتقرير المالي,32032,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  01:00 م - 02:20 م'],['  0101 67 G B 017'],5,10:30 ص - 12:30 م,1443-11-03,محمد سلمان عبدالرحمن السلمان
201 حسب,مباديء المحاسبة والتقرير المالي,32033,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0101 67 G B 008'],---,---,---,عبدالله محمد عبدالعزيز آل سعيد
201 حسب,مباديء المحاسبة والتقرير المالي,32570,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  02:30 م - 03:50 م'],['  0101 67 G B 015'],5,10:30 ص - 12:30 م,1443-11-03,زياد عبدالله ناصر الحبجر
201 حسب,مباديء المحاسبة والتقرير المالي,32571,تمارين,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0101 67 G B 056'],---,---,---,عبدالعزيز ابراهيم عبدالله السويدان
201 حسب,مباديء المحاسبة والتقرير المالي,34954,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0101 67 G B 023'],5,10:30 ص - 12:30 م,1443-11-03,محمد عبدالله زيد المسرع السبيعي
201 حسب,مباديء المحاسبة والتقرير المالي,34955,تمارين,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],['  0101 67 G B 063'],---,---,---,عبدالله محمد عبدالعزيز آل سعيد
201 حسب,مباديء المحاسبة والتقرير المالي,37563,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0101 67 G B 063'],5,10:30 ص - 12:30 م,1443-11-03,مهند محمد حمد الماجد
201 حسب,مباديء المحاسبة والتقرير المالي,37564,تمارين,,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],['  0101 67 G B 048'],---,---,---,عبدالله فهد حمد الفراوي
201 حسب,مباديء المحاسبة والتقرير المالي,56968,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  01:00 م - 02:20 م'],['  0101 67 G B 001'],5,10:30 ص - 12:30 م,1443-11-03,محمد عبدالرحمن محمد الفنتوخ
201 حسب,مباديء المحاسبة والتقرير المالي,56969,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0101 67 G B 001'],---,---,---,عبدالعزيز ابراهيم عبدالله السويدان
201 حسب,مباديء المحاسبة والتقرير المالي,79833,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0101 67 G B 015'],5,10:30 ص - 12:30 م,1443-11-03,محمد عبدالله زيد المسرع السبيعي
201 حسب,مباديء المحاسبة والتقرير المالي,79834,تمارين,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],['  0101 67 G B 014'],---,---,---,عبدالله محمد عبدالعزيز آل سعيد
201 حسب,مباديء المحاسبة والتقرير المالي,80647,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0101 67 G B 007'],5,10:30 ص - 12:30 م,1443-11-03,عزام عبدالله عبدالرحمن السحيبانى
201 حسب,مباديء المحاسبة والتقرير المالي,80648,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0101 67 G B 014'],---,---,---,عبدالله محمد عبدالعزيز آل سعيد
303 هال,اتصالات وشبكات الحاسب,30330,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 030'],4,08:00 ص - 11:00 ص,1443-11-02,وليد خالد مقبل الغانم
303 هال,اتصالات وشبكات الحاسب,30331,تمارين,,الرياض- طلاب,مغلقة,['2'],['  04:00 م - 04:50 م'],['  0160 31 G A 063'],---,---,---,وليد خالد مقبل الغانم
303 هال,اتصالات وشبكات الحاسب,64232,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 031'],4,08:00 ص - 11:00 ص,1443-11-02,ماجد عبدالله محمد الرسينى
303 هال,اتصالات وشبكات الحاسب,64233,تمارين,,الرياض- طلاب,مغلقة,['4'],['  05:00 م - 05:50 م'],['  0160 31 1 A 009'],---,---,---,ماجد عبدالله محمد الرسينى
303 هال,اتصالات وشبكات الحاسب,75072,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 B 092'],4,08:00 ص - 11:00 ص,1443-11-02,ماجد عبدالله محمد الرسينى
303 هال,اتصالات وشبكات الحاسب,75073,تمارين,,الرياض- طلاب,مغلقة,['2'],['  05:00 م - 05:50 م'],['  0160 31 1 B 080'],---,---,---,ماجد عبدالله محمد الرسينى
101 ادا,مباديء الإدارة والأعمال,20717,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  08:00 ص - 09:20 ص'],[' '],4,10:30 ص - 12:30 م,1443-11-09,فيصل حمد ناصر الشبانات
101 ادا,مباديء الإدارة والأعمال,32566,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  08:00 ص - 09:20 ص'],[' '],4,10:30 ص - 12:30 م,1443-11-09,بندر ناصر محمد العريفي
101 ادا,مباديء الإدارة والأعمال,56933,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  04:00 م - 05:20 م'],[' '],4,10:30 ص - 12:30 م,1443-11-09,فيصل حمد ناصر الشبانات
140 حدق,علم الإحياء الدقيقة,30493,محاضرة,3,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 013'],3,08:00 ص - 10:00 ص,1443-11-15,محمد عبداللطيف الطيب علي
140 حدق,علم الإحياء الدقيقة,72809,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 019'],---,---,---,علي عقيل سعود الحربي
140 حدق,علم الإحياء الدقيقة,30494,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 017'],---,---,---,اكرم احمد سالم الفريدي
140 حدق,علم الإحياء الدقيقة,46383,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  08:00 ص - 08:50 ص'],['  0140 05 1 B 038'],3,08:00 ص - 10:00 ص,1443-11-15,صالح حسين سعيد سالمين
140 حدق,علم الإحياء الدقيقة,46384,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 017'],---,---,---,فيصل فرحان مشخص المطيرى
140 حدق,علم الإحياء الدقيقة,72810,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 019'],---,---,---,بسام خالد علي النفيسي
140 حدق,علم الإحياء الدقيقة,46493,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0140 05 1 A 054'],3,08:00 ص - 10:00 ص,1443-11-15,ايمن سالم مبارك مبارك
140 حدق,علم الإحياء الدقيقة,72811,عملي,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],['  0140 05 1 B 019'],---,---,---,فيصل فرحان مشخص المطيرى
140 حدق,علم الإحياء الدقيقة,46494,عملي,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],['  0140 05 1 B 017'],---,---,---,علي عقيل سعود الحربي
140 حدق,علم الإحياء الدقيقة,53942,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  10:00 ص - 10:50 ص'],['  0140 05 1 B 038'],3,08:00 ص - 10:00 ص,1443-11-15,فؤاد أمين سعد حسن
140 حدق,علم الإحياء الدقيقة,53943,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 016'],---,---,---,فؤاد أمين سعد حسن
140 حدق,علم الإحياء الدقيقة,72812,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 014'],---,---,---,اكرم احمد سالم الفريدي
200 مال,مبادئ المالية,30152,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  01:00 م - 02:20 م'],['  0101 67 G B 120'],5,08:00 ص - 10:00 ص,1443-11-03,ناصر على ضياء الدين
200 مال,مبادئ المالية,30153,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  02:30 م - 03:50 م'],['  0101 67 G B 098'],5,08:00 ص - 10:00 ص,1443-11-03,عبدالرحمن سعد عبدالعزيز الجبرين
200 مال,مبادئ المالية,30154,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  10:00 ص - 11:20 ص'],[' '],5,08:00 ص - 10:00 ص,1443-11-03,سلطان مسعود مستور القحطاني
200 مال,مبادئ المالية,31976,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  08:30 ص - 09:50 ص'],['  0101 67 G B 098'],5,01:00 م - 03:00 م,1443-11-03,سلطان مسعود مستور القحطاني
200 مال,مبادئ المالية,32530,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  01:00 م - 02:20 م'],['  0101 67 G B 098'],5,01:00 م - 03:00 م,1443-11-03,عبدالرحمن سعد عبدالعزيز الجبرين
200 مال,مبادئ المالية,37574,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  04:00 م - 05:20 م'],['  0101 67 G B 098'],5,01:00 م - 03:00 م,1443-11-03,عبدالرحمن سعد عبدالعزيز الجبرين
201 جاف,أسس الجيوفيزياء,64382,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 107'],5,01:00 م - 04:00 م,1443-11-17,شكري عبداللطيف الجلولي
201 جاف,أسس الجيوفيزياء,77023,عملي,,الرياض- طلاب,مفتوحة,['4'],['  03:00 م - 04:50 م'],[' '],---,---,---,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,64383,عملي,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0140 04 1 B 072'],---,---,---,عبدالعزيز بن ظافر بن علي البكري الشهري
201 جاف,أسس الجيوفيزياء,64461,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  09:00 ص - 09:50 ص'],[' '],5,01:00 م - 04:00 م,1443-11-17,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,77024,عملي,,الرياض- طلاب,مغلقة,['2'],['  02:00 م - 03:50 م'],[' '],---,---,---,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,64462,عملي,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,77025,محاضرة,3,الرياض- طلاب,مفتوحة,"['1', '3']","['  01:00 م - 01:50 م', '  01:00 م - 01:50 م']","['  0140 04 1 B 027', '  0140 04 1 B 026']",5,01:00 م - 04:00 م,1443-11-17,محمود الوحيدي
201 جاف,أسس الجيوفيزياء,77398,عملي,,الرياض- طلاب,مغلقة,['3'],['  02:00 م - 03:50 م'],['  0140 04 1 B 066'],---,---,---,سعد محمد عبدالله الحميدان
201 جاف,أسس الجيوفيزياء,77026,عملي,,الرياض- طلاب,مفتوحة,['3'],['  02:00 م - 03:50 م'],['  0140 04 1 B 068'],---,---,---,عبدالعزيز بن ظافر بن علي البكري الشهري
106 سلم,الفقه الطبي,46673,محاضرة,2,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0129 29 1 A 021'],2,08:00 ص - 10:00 ص,1443-10-29,صالح حمود عبدالله التويجرى
